IDs,Symbols,Mouse_FA_PE,Mouse_FA_E1_R1,Mouse_FA_E1_R2,Mouse_FA_E1_R3,Mouse_FA_E1_R4,Mouse_FA_E2_R1,Mouse_FA_E2_R2,Mouse_FA_E2_R3,Mouse_FA_E2_R4,Mouse_FA_E6_R1,Mouse_FA_E6_R2,Mouse_FA_E6_R3,Mouse_FA_E11_R1,Mouse_FA_E11_R2,Mouse_FA_E11_R3,Mouse_WT_PE,Mouse_WT_E1_R1,Mouse_WT_E1_R2,Mouse_WT_E1_R3,Mouse_WT_E1_R4,Mouse_WT_E2_R1,Mouse_WT_E2_R2,Mouse_WT_E2_R3,Mouse_WT_E2_R4,Mouse_WT_E6_R1,Mouse_WT_E6_R2,Mouse_WT_E6_R3,Mouse_WT_E6_R4,Mouse_WT_E11_R1,Mouse_WT_E11_R2,Mouse_WT_E11_R3,Mouse_WT_E11_R4
67323,1700042G07Rik,0,0,0.325915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67325,1700034G24Rik,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67326,1700037H04Rik,101.98981,79.92968,64.03682,65.028275,63.94829,71.19047,66.977968,65.21916,48.85125,134.22204,76.45786,97.14558,105.982655,78.30047,92.650249,122.21603,145.57053,79.230629,92.38894,100.21749,98.55704,91.22539,115.21485,73.2906,70.13841,85.65633,106.94801,74.64119,81.3316,101.29974,98.50962,135.03343
67328,Lyzl1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0917937,0,0,0,0
67329,1700018L02Rik,1.16293,0.997573,0.766351,0.720364,2.23953,3.65095,1.77267,2.83183,1.11416,6.00969,0.956836,1.39522,6.36866,3.70681,1.4469,0.0563522,0.335938,0.654393,0.387395,0.274931,0.238424,0.283965,0.479721,0.0979076,0.822071,0.444685,0.427056,0.0548534,3.2545,1.3055,1.28072,2.1134
67330,1700047M11Rik,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.236986,0,0,0,0,0,0,0,0,0,0,0,0,0,0.527436
67331,Atp8b3,0.168465,0.134361,0.128661,0.0933868,0.159078,0.1930039,0.2702715,0.0814453,0.079764157,0.523448,0.5095855,0.407216,0.39154,1.228625397,0.110747,0.0263658,0.112978,0.106693,0.115745,0.0544113,0.189332,0.0148769,0.1736069,0.0261256,0.204737,0.0296841,0.112261,0.0755079,0.1533057,0.7165725,0.505965625,1.5216291
67332,Snrpd3,325.626,272.501,320.968,521.086,484.041,227.012,167.762,403.37,489.755,199.569,377.391,142.648,307.016,402.326,293.759,268.581,215.402,371.257,331.476,248.858,539.437,424.408,353.759,308.205,698.56,627.658,570.563,539.317,462.983,401.122,351.469,299.164
67333,Stk35,15.94031,13.6433,6.98888,13.86306,9.75464,6.50312,5.487867,11.04836,7.39504,9.53342,5.73444,8.49639,10.9278,14.99397,10.06225,17.98315,13.9473,18.6639,14.92479,8.63212,23.55317,28.73645,29.15855,26.23605,22.81626,22.95178,27.42381,40.0123,11.49638,23.26657,11.20927,10.57706
67334,Hypm,0,0,0,0,0,0,0,0,0,0,0.188248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.308719,0,0.759476,0
67336,1700054K19Rik,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67337,Cstf1,38.4315,46.6312,30.2546,49.3381,35.7056,34.6597,32.2463,34.0737,29.3241,27.9451,24.72209,37.2646,39.9638,49.8162,42.7331,55.0601,34.5435,53.3932,46.9623,38.4993,55.2877,58.4247,44.4525,33.0798,45.3671,47.8895,43.2112,51.1343,25.44401,36.2831,40.0614,31.9098
67338,Rffl,11.760781,8.026188,8.57198,5.351252,5.7499497,9.470994,7.148567,2.800945,4.055063,2.781491,1.147325,2.948386,1.246739,0.9822609,1.480222,12.728677,13.708604,8.812374,10.862611,9.323622,7.328653,9.112516,7.540305,5.82428,4.373038,5.2054189,7.44484,4.583979,2.2925995,2.149174,2.570065,2.211824
67339,1700066J03Rik,0,0,0.499919,0.464166,0,0,0,0,0.166883,0.218697,0,0,0,0.208908,0,0,0,0,0.169088,0,0,0.248621,0,0,0.212764,0,0,0.669738,0.177508,0.926742,0.218528,0
67340,1700052I22Rik,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67341,Ascl4,0.11423,0.286965,0.231195,0.0650806,0.118612,0.140894,0.136454,0.858611,0.139539,0.308348,0.0579161,0.266939,0.0711628,0.294776,0,0.171745,0.154619,0,0.0473975,0.0504272,0.0526233,0.188964,0.173924,0.269814,0.29917,0.183803,0,0.0595145,0.200721,0.312925,0.615063,0.352987
67342,Kcnmb4os1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134457,0,0,0
67343,Tex43,0,0,0,0,0,0,0,0,0,0,0.181498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.596842,0,0,0,0
67344,Tctex1d1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67345,Herc4,27.684913,22.935683,21.741229,28.112761,23.231013,20.30342,14.391265,23.249057,22.492834,24.917255,20.20657,17.603642,19.697095,21.77389304,19.246733,22.24474,16.424865,22.214319,18.036662,9.7712971,20.3732133,29.965437,19.012426,30.432831,35.302671,28.352819,25.4906029,33.330754,24.99939,21.825036,17.03798,14.307956
67350,1700084E18Rik,2.66106,5.99183,2.47934,0.692558,1.57438,3.47669,3.20678,2.3365,1.48619,0.966891,7.70108,3.53118,2.17252,2.15361,0.587072,5.04124,10.7441,2.98677,3.50171,4.67554,1.83375,0.775103,2.90596,0.596447,2.51365,5.39893,3.65984,3.73012,3.13487,2.41787,4.83552,6.39549
67351,Tmem132cos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67355,1700109G14Rik,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108117,0,0,0,0,0,0,0,0,0,0
67356,Tmco5,0,0,0,0,0,0,0,0,0,0,0.132073,0,0.242371,0.114074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67357,1700092C02Rik,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67358,1700093K21Rik,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0624567,0,0,0,0,0,0,0,0,0.148717,0,0,0,0.216343,0,0
67360,1700095B10Rik,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67365,Hdhd1a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67366,Tmed11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67367,Paxbp1,8.5494,11.48293,12.83933,14.77882,15.62904,9.78604,7.28526,13.37085,15.7247,11.69435,14.6103,14.66342,16.45257,14.2963,8.85843,7.51179,7.1034,8.37046,11.12332,6.26426,6.69283,8.70728,8.90354,11.26615,18.58488,13.56412,11.38427,20.56305,15.12315,17.89597,16.80047,18.32487
67369,Qpctl,5.61371,7.06189,5.04025,9.76204,7.07603,5.66885,3.32842,10.3104,4.75921,19.2751,7.58786,6.63962,13.9534,14.588,13.8548,5.68323,4.09631,8.85868,8.14594,7.56497,11.3315,8.71829,10.2304,8.41176,7.17931,11.6261,9.85946,8.03751,8.12686,12.6821,10.6095,8.71978
67370,Zfp606,2.140911,3.1370176,2.546746,2.775052,3.3443781,2.8622947,1.255395,3.5301043,2.617639,1.097132,2.447547,1.394636,2.256282,2.494311,1.9832548,1.2202356,0.978587,2.00498,1.999425,1.402576,2.487255,2.153515,2.431401,2.286664,4.357849,2.390208,2.085303,2.935444,4.378084,5.20554,4.1025831,3.147499
67371,Gtf3c6,37.04868,29.2935,21.62087,58.6843,39.84706,22.10645,12.85073,57.8468,41.93211,28.14906,39.75018,15.47072,38.82083,50.8702,26.87753,16.23992,20.98597,39.12863,33.0177,29.90578,54.6382,52.9415,54.7221,57.7504,74.3433,58.8789,52.7333,68.7975,47.97886,60.03332,43.7018,25.01647
67373,2210010C04Rik,0,0,0,0.0302943,0.0562388,0,0.0422603,0,0.0440994,0,0.0271651,0.12665,0.101807,0.0280189,0,0,0.0244171,0.0262414,0.0224956,0,0,0.0875275,0,0,0.0852458,0,0.0553839,0.0279565,0,0,0.0584337,0.140119
67374,Jam2,4.83144,16.49077,11.04499,10.0281,10.94997,12.68088,14.7714,15.15529,7.31318,1.421126,32.7024,4.56971,1.396979,9.89882,1.623495,4.27073,17.16819,16.20396,15.97912,12.82793,33.202,32.9454,50.8501,76.8704,20.60227,34.26396,35.68203,39.81313,4.7448,4.96786,12.22054,23.008
67375,Qprt,0.109201,0.109715,0.0884839,0,0,0.133716,0.127486,0,0,0.0590227,0,0,0.0681279,0,0,0.164389,0.09863,0,0.226792,0.193084,0.100615,0.119928,0.0555123,0.103231,0.0572628,0.0586052,0.0562999,0.0569059,0,0,0.0588645,0
67378,Bbs2,3.91851,3.74428,3.33784,3.26096,3.28441,4.10722,3.5062,3.76586,2.76038,9.27037,4.3004,6.33471,8.7482,4.68665,5.04393,1.23936,2.06594,1.76098,1.983,1.51333,1.909,2.49665,2.85498,1.58241,2.78358,2.90878,1.97129,2.49654,4.27524,5.27616,5.1726,6.10533
67379,Dedd2,30.85382,25.472478,16.50978,16.77026,9.829786,9.333208,11.127254,8.579146,6.292934,14.02991,9.10395,15.158464,8.123509,10.201454,7.961116,47.52178,70.802245,50.23377,55.19729,61.80881,61.91462,78.51237,63.55663,62.86607,24.36571,46.22427,53.16126,43.47148,10.485312,8.433681,21.37187,20.267548
67381,Med4,20.5649,27.2265,30.8952,42.941,40.5545,25.0563,23.0686,32.2233,30.4879,24.4601,25.6648,30.6383,34.1837,29.3061,34.65,32.8412,25.9516,36.7138,37.1385,17.9763,39.1583,42.5833,30.4076,22.4243,43.912,41.6865,37.0973,44.2616,32.7458,36.1951,37.5395,31.573
67382,Brd3,45.885826,40.071465,20.203956,34.95572,28.34275,24.651249,18.198423,28.040252,19.084317,41.95365,18.32426359,44.967113,33.977681,37.625585,34.627916,38.410929,28.62291,37.02365,28.212525,34.104475,32.003204,38.490081,34.018891,28.638058,39.535919,37.741994,41.86273,48.61294,17.460978,52.487098,33.714242,21.773332
67383,Carnmt1,42.111363,28.78236,24.556289,38.51622,37.13529,23.56462,28.84034,37.040591,25.973372,24.59383,31.464345,36.59122,47.24548,55.36894,50.102367,42.626751,25.853572,41.174975,28.933863,15.056485,33.858133,26.837784,29.807356,17.095513,39.77484,37.712999,41.162692,47.82526,45.33798,44.07723,32.71062,28.05301
67384,Bag4,13.6547,18.2545,10.4924,12.992,10.8177,12.0444,11.7714,14.5544,8.82843,15.9363,10.4139,17.9239,14.5878,16.6646,15.0808,12.6189,10.5908,14.4217,11.3496,6.87966,13.4888,18.8729,14.181,12.1719,15.1054,15.5249,15.9356,16.9285,13.6503,20.2049,16.3805,14.9089
67387,Unc50,32.4643,27.817,38.4877,36.3851,46.1187,30.6173,26.9357,34.8735,41.306,43.9972,45.0595,20.51649,41.3762,31.8531,24.0301,36.2442,27.2174,27.5694,29.7681,18.10251,25.1442,21.94496,25.6586,35.4541,25.26235,23.8494,25.73711,24.865,32.3136,27.67938,34.2336,35.2413
67388,1110008F13Rik,164.743077,153.70542,186.52875,285.1993,252.48749,170.08105,142.3119,360.38241,306.54753,241.47101,181.11086,147.53138,267.89805,297.70837,193.89052,197.758946,191.818255,228.974006,222.132106,195.846923,337.890291,287.850122,342.065977,289.764668,504.20728,360.98552,494.04519,460.12774,600.49764,520.16291,311.77981,368.00304
67389,Fam132a,13.9806,16.0991,28.9514,26.2003,26.1823,37.6649,33.8033,9.45369,23.1246,41.4649,10.6234,31.4397,42.4818,8.16724,40.2407,12.3352,7.13323,6.83073,7.00373,7.71445,3.9842,4.74037,1.37349,1.18255,1.97072,2.22084,1.04116,2.25444,2.84037,1.62102,2.28569,2.33167
67390,Mrm3,9.52124,5.89937,6.87863,12.628326,11.4116,4.974648,4.06981,8.19554,7.09179,7.80069,5.89617,3.78094,12.0238,7.62917,5.66534,5.78828,3.14223,8.927556,6.78346,5.50471,11.8882,7.08154,7.298907,5.7837,14.91379,13.306773,12.601,10.8371,9.9965,9.35368,4.20214,4.40329
67391,Fundc2,16.8554,16.3612,28.6572,18.969,22.8577,24.5305,29.7216,22.8984,32.9145,11.8055,26.8221,19.5879,15.2381,17.3261,15.3485,11.6247,13.3864,11.8526,12.6223,10.8092,13.2898,12.4289,11.4958,14.3112,21.2838,16.3756,13.1392,15.3508,25.3708,23.1917,24.5976,31.1836
67392,4833420G17Rik,5.180789,6.697461,6.056386,5.996245,8.14805,5.336779,4.997855,4.47269,6.808203,4.382428,5.327356,5.010433,5.243405,4.118425,4.082802,9.028532,7.227553,6.8092806,8.310276,5.731385,6.427066,7.757506,4.660317,7.392871,9.455581,8.322982,7.949943,7.660563,7.006952,7.154424,10.468072,11.394361
67393,Cxxc5,12.0045,26.3444,9.50074,22.8295,26.52408,13.9149,18.992,12.6481,6.974427,2.137603,6.575012353,5.21117,1.84837,5.13601,1.24263,2.896511,20.8222,2.77251,3.55524,8.33276,6.339225,0.926535,14.1794,20.142289,5.73991,15.773092,29.5321,6.19233,1.36118,11.214241,2.75969,8.47194
67394,4930404I05Rik,0.287723,0.935648,0.173815,0.562013,0.519895,0.70013,0.443974,0.179478,0.873826,0.385725,1.23947,0.417728,0.799868,0.368735,0.852981,0.214729,0.258273,0.0695196,0.237313,0.567193,0.132536,0.396842,0,0.338718,1.04823,0.768959,0.0740143,1.12297,0.502066,0.321112,1.3852,1.97978
67395,Ppp1r2-ps9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67397,Erp29,213.246317,138.586524,155.103134,146.734297,160.735071,105.116585,98.915015,97.996778,148.95224,114.335447,132.462677,103.812544,108.8746,111.892933,139.790475,145.414977,124.538561,128.594138,123.056322,113.203271,145.6522,130.106934,142.862964,113.607478,169.49297,131.443557,170.757198,135.01428,117.784341,82.581736,95.630466,88.968052
67398,Srpr,94.7126,79.8316,90.1924,102.328,107.59,86.3621,84.2313,86.4047,92.29993,115.59307,97.88524,81.7289,100.615,136.92267,85.8049,149.466,119.60559,102.543,99.8389,67.5695,86.0677,94.5659,94.0081,88.86845,79.35659,93.7393,93.2603,97.4507,65.3807,81.08186,79.92254,74.07613
67399,Pdlim7,131.452172,121.772506,85.254614,104.874801,94.09166,85.682724,61.39403,79.120822,57.83848,52.392472,67.39556,65.67049,56.58896,58.398714,70.135751,119.652736,111.47624,96.838412,96.011016,129.534082,98.299986,94.790088,105.281446,136.210196,78.987597,88.630722,113.973991,91.963993,55.885167,98.23828,73.576854,84.86709
67402,Txndc8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.173277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67405,Nts,0.500774,0.0558894,0,0,0.057809,0,0,0.0464896,0.0453385,0,0.282123,0,0.62447,0,0.152629,0,0,0,0,0,0,0,0,0,0.408297,0,0,0,0.782722,0,0,0.865893
67407,Cylc1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67410,4930449I24Rik,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67412,Soga3,0.0407813,0.481684,0.08939394,0.3090341,0.15792673,0.1916016,0.08645044,2.29507,0.6641519,0.927074,1.862383,1.017086,0.451708,1.359729,1.872376,0,0,0,0.02298041,0,0.0750082,0.014768914,0,0.02593628,0.275469,0.940831,0.014089711,0.02842974,0.158196,4.9566,0.1791414,0.106967
67414,Mfn1,39.715323,29.645176,21.301166,38.312726,26.110343,21.963997,16.524471,29.432355,22.225506,50.773795,30.879712,42.362764,55.394158,52.15384,61.171457,23.138236,26.020317,37.748271,26.849661,26.333994,41.086808,42.483721,38.668828,35.655619,37.656864,41.423698,48.273956,35.219,30.42709,43.144898,35.19391,26.95918
67416,Armcx2,0.015154,1.596351,1.8904913,0.71654,3.1813447,3.3908169,2.9326521,9.7635946,8.937886,0.4898317,5.2460157,1.4554547,0.3592395,3.3325186,1.7834504,0.183983402,0.124524,0.2189301,0.1387556,0.378202901,0.0824955,0,0.0158095,0.4906326,2.399864,1.601894,0.0154573,0.4007369,0.430108008,25.5602738,14.8853816,0.0539006
67417,Ears2,3.04806,1.46038,1.36146,1.92431,1.80087,1.20201,0.662745,1.62685,1.39012,1.22179,0.968855,1.10879,1.6089,1.6996,1.42682,2.84223,0.946002,2.60328,2.36059,2.14298,2.91797,2.47521,2.20581,1.78341,2.41325,2.54129,3.00425,3.46428,1.69043,2.52036,1.73283,1.17548
67418,Ppil4,15.652418,13.361414,11.57039,22.28364,17.41344,10.20188,8.43108,16.16084,15.89416,14.22439,11.36374,13.11984,16.73573,19.81391,16.366667,13.561619,12.475542,17.078467,16.625052,8.750561,16.013331,16.559831,16.218808,12.94494,22.82786,20.74385,19.655776,23.0968,12.75621,21.1715,12.42558,8.62372
67419,3632451O06Rik,0.0403386,0.102165,0.0330824,0.0228775,0,0.0667215,0,0,0.0999549,0,0,0,0.025673,0,0,0,0.0368904,0,0,0,0,0,0.0209721,0,0,0.0218264,0.0208861,0,0,0,0,0
67420,Far1,69.57218,93.9554,109.8959,172.37464,176.7077,190.45405,88.12972,123.88008,143.62843,125.6494,122.43259,132.3695,116.84314,162.64713,88.929066,42.767856,39.13191,64.36937,49.09458,23.003536,75.68629,54.71662,57.92526,46.26453,96.1924,83.2342,67.06046,112.99327,118.45466,98.64799,93.14846,119.96661
67422,Dhdds,36.487182,22.001161,19.965057,26.046386,23.980013,18.37369,11.080069,23.4264534,20.277195,28.9925524,18.303339,19.741669,25.036178,29.024409,29.654818,20.686749,24.720257,28.25953,24.196005,27.965786,28.907853,28.92702,35.634642,34.978239,25.864669,26.970668,36.320982,28.516746,26.225194,32.320427,23.950566,23.474424
67425,Eps8l1,5.777042,1.29901,0.735745,1.946423,1.17612,0.2100239,0.14703,0.2074271,0.306341,0.0470276,0.3002183,0.0507752,0,0.464629,0.0654718,2.09891,4.4624316,4.0393992,4.403559,5.68157,5.789006,5.850516,10.562554,12.899506,1.0569328,3.74789,6.7598068,5.162766,0.165948,0.236436,0.187507,0.187035
67426,Coq8a,0.288398,0.55276599,0.461906,0.166875,0.469356,0.289872,1.240847,0.237765,0.210708,0.1927448,0.8025518,0.238315,0.194418,0.0721599,0.184708,0.1782424,0.720027,0.171017,0.216009,0.111669,0.174088,0.0433928,0.0431379,0.0384162,0.058778,0.0744965,0.0426059,0.0418114,0.0370314,0.556094,0.0296804,0.0585291
67427,Rps20,331.561,323.416,456.571,346.764,406.416,432.3,515.301,351.649,485.492,289.402,320.003,318.77,272.672,243.143,282.147,331.961,354.745,287.802,335.927,399.019,270,247.119,293.518,317.879,348.342,315.231,266.369,258.947,323.228,256.448,314.229,308.876
67429,Nudcd1,19.484747,14.2183728,19.9593399,27.8432481,23.049847,19.2434777,20.366021,19.834524,28.463813,15.9140059,20.22684,20.178588,21.848099,23.487746,30.0565063,23.7199288,10.2292,21.611363,15.9032904,10.844173,15.768087,17.032648,13.605758,10.104631,18.834031,21.3058683,17.1246536,21.729276,23.814294,18.712285,15.087189,17.5412237
67430,4921536K21Rik,2.4915,2.00166,1.71082,1.11198,0.785362,1.39069,0.872734,0.862482,0.774044,0.912354,1.03809,0.908997,0.785547,1.56487,1.29172,1.23866,1.03173,1.50598,1.61466,1.31882,1.33461,1.50675,1.57095,1.52093,1.26919,1.70483,2.22691,3.31999,1.35144,2.22281,1.72454,2.23776
67432,Hoga1,6.00497,4.49782,3.48428,5.07144,4.27962,3.3606,2.43054,2.19723,1.36056,2.40911,0.971911,2.51741,2.27558,0.575807,2.29704,4.62541,9.87894,4.64464,5.6426,7.75902,3.08939,0.885906,5.17458,2.13273,1.98594,1.7472,2.62688,1.6534,2.81076,4.49129,2.60228,2.62746
67433,Ccdc127,16.036008,15.114766,15.98369,20.4826,22.238154,15.809437,11.9505239,22.75549,20.0273373,23.80727,22.69794,17.34068,25.930056,27.042079,25.1832621,10.473518,9.04986,15.2095,11.74746,8.75051,15.9014111,14.858671,17.21965,18.6896308,17.9916646,17.744988,15.402833,19.63607,18.93486,26.19364,19.429417,17.96959
67434,Ankrd33b,0,0.720252,0.4727052,0.203483224,0.135565041,1.415527,0.810715045,0.24437766,0.514415,0.1059199,0.0328063,0.426242,0.008859459,0,0,0.021607904,0.081153406,0.126559,0.04751593,0.041627101,0.064590505,0.015198,0.066692242,0.1032904,0.068475224,0.04490311,0.03342536,0.036656328,0.086224833,0.015975605,0.030873943,0
67437,Ssr3,217.81605,280.49147,329.60014,328.59138,333.88904,395.67748,372.888826,342.8123,329.17372,370.5344,438.86474,499.65357,375.39158,429.19023,513.23983,376.591281,283.709754,299.1953,294.70793,156.096615,270.95669,254.21969,282.87742,189.91843,318.08052,305.54883,295.88729,324.43402,443.67434,406.1304,424.4163,403.0859
67439,Xab2,48.5683,52.7411,38.8748,41.9014,37.8726,31.5724,28.0651,31.3229,26.6836,44.6688,21.0765,45.6594,40.6346,28.9928,40.303,39.8751,35.3542,49.9142,40.8885,45.8829,49.7115,49.327,43.3482,31.4757,40.8501,41.5896,49.4209,43.788,29.0213,42.0472,38.4468,28.0857
67440,Mtpap,26.02251,30.17344,22.091626,25.19988,25.06036,26.381938,23.66551,22.80049,15.900945,50.11681,18.66287,37.741,37.851181,24.290368,38.81131,30.689956,28.06931,29.286533,24.1555,17.43641,21.96953,25.87292,27.056246,20.789366,24.47304,24.98798,23.193506,25.71553,23.77539,28.97216,19.146688,24.691704
67441,Isoc2b,10.221,6.6601,11.6606,5.57523,14.4228,18.0327,15.1422,5.16515,9.0289,16.5717,17.2271,10.1233,13.6373,5.7846,7.70075,4.59478,6.15311,3.96133,4.17618,6.35076,3.41354,2.67258,4.64844,4.03785,2.1352,2.59984,2.76335,1.99587,10.7414,6.433,12.1397,13.8813
67442,Retsat,18.5966,19.8894,18.9855,28.7179,20.5869,15.3219,8.18231,24.9215,16.8863,26.3194,9.31466,14.5404,41.3568,22.8671,42.8382,18.282,12.6133,29.3551,29.2733,19.1353,28.4806,35.9519,17.3147,9.72415,14.8342,19.3947,14.1608,17.3149,20.7568,29.5494,15.4491,16.2883
67443,Map1lc3b,130.26,134.663,173.748,117.485,164.35,176.4,185.375,160.947,179.769,195.892,194.983,118.872,147.462,148.068,117.814,67.1068,120.965,72.9636,90.4326,74.6542,88.2804,110.213,113.977,187.664,110.967,88.9873,77.2637,77.6653,147.422,135.249,177.123,147.396
67444,Ilkap,29.532229,33.58647,30.829148,48.773812,45.970621,32.623814,29.828473,43.45194,39.42697,29.627879,34.6494,32.138825,42.59278,41.522913,40.685976,26.780546,25.226082,33.932037,29.589186,30.734854,29.923943,26.45862,29.018994,33.919616,39.51145,35.772067,37.85135,37.432152,38.59117,54.89566,38.08592,37.86895
67445,C1qtnf4,4.88447,3.43297,2.47163,0.881366,1.87404,1.73591,3.06174,2.35496,0.489896,0.450071,0.841367,0.270421,0.288892,0.860552,0.295357,1.02172,3.54851,1.57156,2.42029,4.82877,3.01468,1.8177,1.83723,3.1859,1.26121,1.48678,1.28424,0.913115,0.732584,3.16339,2.84249,1.19881
67446,Dusp28,4.82646,2.7858,2.38431,2.51007,2.75827,3.35062,2.74774,1.93809,1.7913,1.1217,2.8459,1.40688,1.91915,3.13137,2.23021,2.70895,1.90935,1.44934,1.7231,2.27713,1.67258,1.58002,1.60759,2.03379,3.65551,2.04321,1.10776,1.16208,3.54237,3.71989,3.57921,2.2572
67448,Plxdc2,0.230956,0.417384,1.12809,1.72234,0.978,1.78931,0.998166,0.204547,0.808169,0.0659765,0.0378333,0.0535571,0.0286626,0.0237275,0.0137435,0.206721,0.0205351,0.0514542,0.0895242,0.0337714,0.0068674,0.0162126,0,0,0.07198,0.0323472,0,0,0.0740307,0.0934078,0.0252394,0.0264915
67451,Pkp2,55.8555131,30.332404,10.4152,14.489219,7.296436,5.8664157,6.8505825,2.49456,2.5958548,1.4441082,1.43204,6.081987,1.1478009,0.9210718,5.284041,46.5678887,33.983895,40.542557,32.65839,24.5397225,28.334996,26.6606008,32.1589504,27.05696,17.459425,28.919712,45.049546,25.42094,2.2758614,3.427062,1.8373041,1.536137
67452,Pnpla8,18.7590541,22.5090467,21.9988767,17.4675039,20.1105434,30.3414039,27.706192,26.782986,23.5099003,28.161133,33.013463,33.838615,22.1582103,18.871455,27.921957,17.377213,21.7601828,16.123923,16.519924,10.7442807,15.721015,17.897088,22.9101257,19.3325243,14.317202,15.3595132,16.753623,13.2925083,35.454915,23.073083,35.895836,24.47865
67453,Slc25a46,13.584,14.9399118,12.1315,16.969523,15.777214,12.7792,9.02853,20.3665582,13.568028,16.853,12.836412,13.438069,22.041014,17.3363612,26.523007,11.872,14.5441,13.9573,15.7547,12.4441637,13.2161,20.5187,21.366082,23.8739,13.7669523,17.9963,20.4708458,15.107734,18.129424,25.7949187,13.87011,13.701923
67454,Ikbip,14.40779,22.577,31.9457,24.74887,34.1425,44.2693,32.8506,32.5695,38.6659,58.9881,58.6541,35.8874,44.5707,50.8537,42.4365,15.63268,17.77405,15.62394,12.42934,9.06045,12.66856,11.0387,12.73716,10.7101,20.52175,17.51085,16.43028,10.79091,44.5034,40.7487,40.0806,40.5337
67455,Klhl13,0,0.0180198,0,0,0,0,0,0,0,0,0.0180489,0,0,0,0,0,0.0162715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67456,Ergic2,18.9012007,14.737717,16.6579101,23.045309,20.46423,15.472255,11.8510514,29.58793,27.01108,21.338066,25.7810226,17.825489,25.75947,24.286135,17.656832,17.2080251,15.251113,19.611066,19.399389,13.47088,19.440054,22.249796,17.703198,22.3976242,26.263533,25.13368,16.355895,35.921251,23.303603,32.28604,26.632725,27.0236777
67457,Frmd8,42.08899,39.3935,21.0597,51.7687,55.5337,33.15521,18.17223,44.88695,28.34849,48.14716,38.33877,35.2625,45.36184,51.92961,42.91228,21.353273,23.26322,27.4844,32.238548,36.66135,47.191015,41.441721,67.09164,59.99242,34.36444,38.8686,45.46658,40.08082,27.016597,50.32077,37.27146,25.19359
67458,Ergic1,123.428125,90.75809,73.54292,101.86919,90.16689,79.43623,68.80037,64.867532,58.89009,242.20297,46.148757,117.15709,225.35651,134.98373,263.18067,112.220085,88.37918,94.429182,77.6525,61.125167,83.967727,86.293686,62.144118,39.152364,75.76249,74.92565,75.230406,64.501267,70.73435,66.654673,40.36026,36.22307
