"","WT_1","WT_2","WT_3","IrrKO_1","IrrKO_2","IrrKO_3"
"ALDH1A1",56.4857135874492,48.2468947859953,45.2999772660909,49.4316496802864,59.4764794336944,51.0603059557504
"ANXA1",16975.3459259856,17419.2733241792,17440.491247445,15144.3928205677,15292.6334102532,15587.0924229798
"RORB",22.2238873130948,39.6696690462628,26.4962131179022,31.1236312801803,26.6618700909665,48.5695593237626
"TRPM6",23.1498826178071,11.7936853921322,14.5301813872367,12.8156128800743,14.3563915874435,16.1898531079209
"C9orf40",919.513337579296,969.226508589772,996.599499854,856.815261124964,932.139996641866,868.025201247757
"C9orf41",1948.29412111464,1829.09338899795,1835.07643755278,1638.56764680949,1726.86881666106,1768.43010871136
"NMRK1",335.210300305846,327.006731327301,328.211156041111,293.843695321703,272.771440161426,277.718249466643
"OSTF1",1671.42152500567,1554.62216532651,1641.05578020556,1561.67396952905,1559.71940032154,1555.4712716764
"PCSK5",242.610769834618,249.811699669709,230.773469091406,273.704875081586,245.0841135285,257.79227641074
"RFK",1565.85806026847,1544.97278636932,1470.11246976748,1354.79336160785,1359.75537463929,1287.71600873771
"RPSAP9",32.4098356649299,33.2367497414634,14.5301813872367,31.1236312801803,22.5600439231255,37.3611994798174
"GCNT1",622.268844766654,634.714704740204,656.422312082223,453.123455402625,487.091857431118,491.922459817595
"PRUNE2",29.631849750793,25.7316772191975,27.3509296700926,26.5466266801538,28.712783174887,27.3982129518661
"VPS13A",4698.50017611012,4938.33771965098,4668.46180806393,4402.16302430551,4552.00158976155,4713.73800103696
"GNAQ",4316.06411526395,3970.18336427868,3982.97913320724,3796.16761526199,4065.93518887239,3997.64834434046
"CEP78",2011.26180183508,1937.38086396208,1919.69337621963,1900.37230993101,1807.87988347592,1910.40266673466
"PSAT1",6041.19336794293,6488.67127210763,6654.82307535441,5581.19940927234,5107.799035504,5018.85446345547
"TLE4",187.977046856593,213.358490275846,213.679138047599,185.826386761077,228.676808857136,180.579130819117
"TLE1",856.545656858861,847.001041798584,860.699568055727,714.012717604137,707.565013952572,613.969044784999
"RASEF",1624.19576446534,1568.56015715358,1616.26900019204,1506.74991432873,1613.04314050347,1661.32800353588
"FRMD3",8.33395774241054,18.2266046969315,22.2226303569502,21.9696220801273,23.5855004650857,28.64358626786
"IDNK",172.235126676484,131.874845748387,192.311224242839,148.294949040859,176.378525217163,156.917037815233
"UBQLN1",17628.1726158077,17528.6329523608,17426.8157826099,16514.7479978157,16577.5304573294,17044.1792026927
"GKAP1",318.542384821025,313.068739500236,276.073446357497,253.566054841469,296.356940626512,311.343328998478
"KIF27",323.172361344586,382.758698635562,323.082856727969,260.889262201512,266.618700909665,287.681235994594
"C9orf64",1687.16344518578,1820.51616325822,1741.05761681183,1563.50477136906,1639.70501059444,1673.78173669582
"HNRNPK",37089.8159349457,36032.9253326162,36210.9214500982,32860.1468254304,33741.62205666,34735.9525297022
"MIR7-1",29.631849750793,40.7418222637293,35.0433786398062,26.5466266801538,12.305478503523,17.4352264239148
"RMI1",2329.8041866561,2401.6232071251,2370.98371577615,2004.72801481162,1866.33090636765,1942.7823729505
"SLC28A3",9.25995304712282,13.9379918270653,20.5131972525695,9.15400920005304,4.101826167841,4.98149326397565
"NTRK2",54.6337229780246,57.8962737431943,54.7018593401852,70.4858708404084,83.0619798987802,88.4215054355678
"AGTPBP1",2872.4374352175,3117.82155639276,3058.17582373723,2845.06605937648,2947.16210159376,3124.64164982873
"LOC389765",172.235126676484,113.648241051456,148.720680081129,162.941363760944,146.640285500316,149.44479791927
"NAA35",4006.78168349004,4423.70417526703,4276.14691060854,4024.10244434332,4144.89534260333,4351.33436608273
"GOLM1",7015.34042850025,6979.71744570732,6918.07577342905,6713.5503473189,6996.68998579478,7148.44283380506
"ISCA1",2490.00137437133,2378.03583634083,2541.92702621423,2607.0618201751,2671.31429180645,2427.23259287214
"ZCCHC6",3926.22009198008,3700.0007534771,3468.43976878862,3728.4279471816,3835.20746693133,3959.04177154465
"GAS1",220.386882521523,221.935716015578,189.747074586268,187.657188601087,217.396786895573,159.407784447221
"LOC440173",416.697887120527,387.047311505429,408.554511947008,314.897916481824,323.018810717478,326.287808790405
"DAPK1",78.709600900544,78.267184875059,64.95845796647,96.1170966005569,94.3420018603429,73.4770256436408
"CTSL",3108.56623791913,3284.00530510008,3027.40602785838,2553.9685668148,2524.67400630613,2582.90425737138
"CDK20",228.720840263934,229.440788537844,229.064035987026,221.527022641284,232.778635024977,230.394063458874
"LOC102724156",21.2978920083825,39.6696690462628,20.5131972525695,24.7158248401432,14.3563915874435,13.699106475933
"SPIN1",7465.37414659042,6844.62614030653,7127.4813287157,6957.96239296031,7068.471943732,7032.62311541762
"NXNL2",15.7419201801088,11.7936853921322,7.69244896971355,21.054221160122,16.407304671364,16.1898531079209
"S1PR3",382.436060846172,393.480230810228,404.280929186056,401.861003882328,418.386269119782,387.311101274107
"SHC3",61.1156901110106,62.1848866130606,53.8471427879948,61.3318616403553,77.9346971889789,70.986279011653
"CKS2",2187.20090973041,2109.99753197419,2188.07437360741,1856.43306577076,1885.8145806649,1657.5918835879
"SECISBP2",1915.88428544971,2012.43158918474,2000.03673212552,1817.07082621053,1823.26173160532,1853.11549419894
"SEMA4D",1049.15268023902,1017.47340337577,1043.60891022447,959.340164165558,977.260084488117,965.164319895282
"RP11-389K14.3",20.3718967036702,16.0822982619984,19.6584807003791,15.5618156400902,21.5345873811652,8.71761321195739
"SYK",1659.38358604441,1716.51730116397,1689.77462368041,1433.51784072831,1435.63915874435,1519.35544551257
"AUH",302.800464640916,330.223190979701,349.579069845871,319.474921081851,307.636962588075,328.778555422393
"NFIL3",495.407488021071,432.077746639024,428.212992647387,399.114801122312,414.284442951941,415.954687541967
"ROR2",33.3358309696422,47.1747415685287,48.7188434748525,34.7852349602015,49.221914014092,33.6250795318356
"SPTLC1",4386.43975842208,4151.37725803053,4152.21301054093,4422.30184454562,4505.85604537333,4503.26991063399
"IARS",12203.6921208032,12357.6379845196,12766.0464235157,11966.1208263093,11839.921233473,11686.5831972869
"NOL8",1543.63417295537,1362.7067394,1392.33326351815,1458.23366556845,1548.43937835998,1534.2999253045
"CENPP",137.047305097418,122.225466791188,129.91691593294,163.856764680949,137.411176622673,163.143904395203
"ECM2",27.7798591413685,30.0202900890637,41.8811110573293,21.9696220801273,31.7891528007677,21.1713463718965
"IPPK",499.11146923992,446.01573846609,493.171450613857,501.639704162906,543.491967238932,511.848432873498
"LOC100128361",50.9297417591755,58.9684269606609,41.8811110573293,57.6702579603341,38.9673485944895,61.0232924837017
"BICD2",3238.20558057885,3099.59495169583,3311.17192318559,3299.10491569911,3333.75921791277,3409.83213919133
"ANKRD19P",43.5217793214773,48.2468947859953,55.5565758923756,36.6160368002122,61.5273925176149,51.0603059557504
"ZNF484",582.451046664025,633.642551522738,560.694058236899,484.247086682806,495.2955097668,435.880660597869
"FGD3",126.861356745583,80.4114913099921,113.677301441322,170.264571120986,175.353068675203,175.597637555142
"SUSD3",86.1175633382422,101.854555659323,90.5999545321818,80.5552809604667,77.9346971889789,82.1946388555982
"C9orf89",207.422948255551,228.368635320378,189.747074586268,203.219004241177,197.913112598328,191.787490663063
"NINJ1",384.288051455597,369.892860025964,419.665827125483,386.299188242238,395.826225196656,379.838861378143
"WNK2",574.117088921615,583.251350301809,620.524216890226,551.986754763198,548.619249948733,574.117098673194
"C9orf129",7.40796243769826,10.7215321746656,10.2565986262847,12.8156128800743,15.3818481294037,18.6805997399087
"FAM120AOS",1058.41263328614,1038.9164677251,1088.90888749056,1208.329214407,1258.23517698523,1303.90586184563
"FAM120A",15899.3393819099,15428.2847993438,15525.0714539863,16128.4488095734,16251.435276986,16051.6166698455
"PHF2",2791.87584370753,2898.03014681212,2773.55521185783,2797.46521153621,2859.99829552713,2848.16877367808
"BARX1",7.40796243769826,9.64937895719905,9.40188207409433,13.7310138000796,14.3563915874435,13.699106475933
"PTPDC1",450.959713394881,498.551246121951,511.975214762046,526.35552900305,516.830097147965,556.681872249279
"MIRLET7DHG",46.2997652356141,57.8962737431943,47.0094103704717,43.0238432402493,55.3746532658534,39.8519461118052
"MIRLET7D",9.25995304712282,12.8658386095987,8.54716552190394,3.66160368002121,8.20365233568199,6.22686657996956
"ZNF169",98.1555022995019,116.864700703855,111.113151784751,112.594313160652,119.978415409349,100.875238595507
"RP11-307E17.8",15.7419201801088,12.8658386095987,18.8037641481887,18.3080184001061,17.4327612133242,17.4352264239148
"LOC728026",171.309131371772,325.934578109835,154.703695946461,181.24938216105,173.302155591282,361.158261638235
"HIATL1",3645.64351465225,3571.34236738112,3729.12831720669,3301.85111845913,3211.7298894195,3234.23450163619
"RP11-342C23.4",126.861356745583,129.730539313454,107.69428557599,109.848110400636,133.309350454832,133.254944811349
"C9orf3",195.385009294292,192.987579143981,205.131972525695,190.403391361103,191.760373346567,174.352264239148
"FANCC",1152.86415436679,1155.78116842895,1155.57677856141,1146.99735276665,1152.61315316332,1104.6461312866
"PTCH1",311.134422383327,329.151037762234,370.946983650631,323.136524761872,321.993354175518,272.736756202667
"LINC00476",400.955966940418,375.253626113297,325.64700638454,322.221123841867,356.858876602167,442.107527177839
"ERCC6L2",513.001398810604,456.737270640755,452.145056108719,560.225363043246,561.950184994216,493.167833133589
"LOC101928170",947.293196720665,849.145348233517,836.767504594396,919.062523685325,968.030975610475,1026.18761237898
"SLC35D2",364.842150056639,331.295344197168,323.937573280159,307.574709121782,356.858876602167,327.533182106399
"ZNF367",1010.2608774411,1110.75073329536,1029.93344538942,1085.66549112629,1081.85665176806,1095.92851807464
"HABP4",225.016859045085,239.090167495043,248.722516687405,219.696220801273,195.862199514408,199.259730559026
"CDC14B",1149.16017314794,1201.88375678002,1100.87491922123,1223.89103004709,1291.04978632795,1173.14166366627
"AAED1",431.513811995923,436.366359508891,423.084693334245,448.546450802599,433.768117249185,393.537967854076
"ZNF510",737.092262550977,727.992034659795,725.654352809645,796.398800404614,811.136124690557,814.474148660019
"ZNF782",237.054798006344,217.647103145712,209.405555286647,239.83504104139,234.829548108897,251.56540983077
"LOC441454",9.25995304712282,10.7215321746656,7.69244896971355,11.9002119600689,14.3563915874435,18.6805997399087
"NUTM2G",21.2978920083825,17.154451479465,18.8037641481887,32.9544331201909,31.7891528007677,27.3982129518661
"HIATL2",119.453394307884,132.946998965854,117.096167650084,123.579124200716,119.978415409349,100.875238595507
"CTSV",1524.18827155642,1670.4147128129,1664.98784366689,2269.27888069315,2295.997197449,2401.07975323626
"TDRD7",1169.53206985161,1273.71802235028,1141.90131372637,865.969270325017,866.51077795641,843.117734927879
"TMOD1",31.4838403602176,28.9481368715972,17.0943310438079,27.4620276001591,31.7891528007677,36.1158261638235
"TSTD2",591.710999711148,533.932302298348,582.916688593849,579.448782363357,590.662968169103,592.797698413102
"NCBP1",3364.14094201972,3117.82155639276,3149.6304948216,3415.36083253979,3349.14106604217,3419.79512571928
"XPA",285.206553851383,319.501658805035,270.945147044355,272.789474161581,277.898722871228,305.116462418509
"FOXE1",456.515685223155,464.242343163021,438.469591273672,465.9390682827,449.149965378589,473.241860077687
"C9orf156",251.870722881741,289.481368715972,300.860226371019,267.297068641549,294.306027542591,285.190489362606
"ANP32B",14214.9539226382,14082.7325114233,14182.3117504952,11807.7564671484,11990.6633451412,13574.5691443336
"LOC101928408",22.2238873130948,27.8759836541306,36.7528117441869,43.9392441602546,32.814609342728,49.8149326397565
"TRIM14",2256.65055758383,2358.73707842644,2110.29516735808,1235.79124200716,1266.43882932091,1200.53987661813
"NANS",1326.02527634799,1223.32682112935,1405.15401180101,1514.98852260878,1500.24292088784,1474.52200613679
"CORO2A",574.117088921615,607.91087430354,550.437459610614,456.785059082647,479.913661637397,481.959473289644
"TBC1D2",702.830436276622,572.529818127144,601.720452742037,572.125575003315,555.797445742455,500.640073029553
"ANKS6",1087.11848773222,1131.12164442722,1146.17489648732,1087.4962929663,1056.22023821906,998.789399427118
"GALNT12",373.17610779905,399.913150115027,444.452607139005,348.767750522021,393.775312112736,371.121248166186
"TGFBR1",1153.7901496715,1272.64586913281,1232.50126825855,1256.84546316728,1281.82067745031,1286.47063542171
"ALG2",1110.26837035003,1035.7000080727,1007.71081503247,1138.7587444866,1123.90036998843,1150.72494397838
"SEC61B",1755.68709773449,1726.16668012116,1760.71609751221,1755.73896457017,1810.9562531018,1885.49520041478
"NR4A3",91.6735351665159,58.9684269606609,66.6678910708507,112.594313160652,109.723849989747,103.365985227495
"STX17",1570.48803679203,1504.23096410559,1470.96718631967,1363.0319698879,1474.60650733884,1452.1052864489
"ERP44",2284.4304167252,2300.84080468324,2323.97430540568,2267.44807885314,2301.1244801588,2371.19079365241
"INVS",690.792497315362,739.785720051927,667.533627260698,704.858708404084,655.266730312599,689.936817060628
"TEX10",578.747065445176,592.900729259009,614.541201024893,560.225363043246,555.797445742455,577.853218621176
"MSANTD3",608.378915195969,714.05404283273,691.465690722029,627.965031123638,706.539557410612,618.950538048975
"MURC",25.0018732272316,33.2367497414634,20.5131972525695,31.1236312801803,24.610957007046,29.8889595838539
"MRPL50",616.71287293838,542.50952803808,627.361949307749,629.795832963649,658.34309993848,550.455005669309
"ZNF189",388.918027979158,438.510665943824,458.982788526242,478.754681162774,476.837292011516,458.29738028576
"RNF20",1510.29834198573,1482.78789975625,1421.39362629263,1416.1252232482,1471.53013771296,1580.37873799628
"SMC2",5514.30203956164,5210.66463688749,5339.41430153339,5456.70488415162,5471.83610789989,5585.4993222327
"NIPSNAP3A",581.525051359313,616.488100043273,541.89029408871,476.923879322763,502.473705560522,474.487233393681
"ABCA1",141.677281620979,120.081160356255,107.69428557599,106.186506720615,106.647480363866,118.310465019422
"SLC44A1",5005.00462196988,5369.34331307254,5041.97294137113,4577.00460002652,4646.34359162189,4551.83946995775
"FSD1L",119.453394307884,136.163458618253,167.524444229317,122.663723280711,121.003871951309,128.273451547373
"RALGAPA1P",57.4117088921615,82.5557977449252,39.3169614007581,56.7548570403288,72.8074144791777,102.120611911501
"FKTN",718.572356456731,627.209632217939,673.516643126031,696.620100124036,703.463187784731,707.372043484542
"TMEM38B",1102.86040791233,1208.31667608481,1082.92587162523,990.463795445739,1013.15106345673,1052.34045201486
"ZNF462",2144.60512571365,1851.60860656475,1955.59147141162,2130.13794085234,2200.62973904669,2011.27790533017
"RAD23B",10624.8701262687,10601.4510143094,10660.0248389186,9894.56854433733,9913.08839112973,10062.6163932308
"KLF4",773.206079434755,778.383235880724,670.097776917269,251.735253001459,279.949635955148,227.903316826886
